,tsne_x,tsne_y,robo_group,title,paragraphs,sponsor,url
2085,-609207351.7224568,2379582602.5576277,5,HR3761 Flexibility for Displaced Workers Act 109th Congress 2005 2006,21,"Rep. Nethercutt, George R., Jr. [R-WA-5]",https://www.congress.gov/bill/108th-congress/house-bill/4620/text
2086,224530544.04672322,-569788739.4960563,19,HR3768 Katrina Emergency Tax Relief Act of 2005 109th Congress 2005 2006,119,"Rep. Ose, Doug [R-CA-3]",https://www.congress.gov/bill/108th-congress/house-bill/4807/text
2087,203047968.8783775,-8432815.187706597,11,HR3649 Sportfishing and Recreational Boating Safety Amendments Act of 2005 109th Congress 2005 2006,41,"Rep. Harris, Katherine [R-FL-13]",https://www.congress.gov/bill/108th-congress/house-bill/4847/text
2088,351844728.10588306,267035196.12301713,13,S1340 A bill to amend the Pittman Robertson Wildlife Restoration Act to extend the date after which surplus funds in the wildlife restoration fund become available for apportionment 109th Congress 2005 2006,12,"Rep. Lewis, Ron [R-KY-2]",https://www.congress.gov/bill/108th-congress/house-bill/4968/text
2089,1029317734.4986075,14373034.276850594,9,S1368 United States Parole Commission Extension and Sentencing Commission Authority Act of 2005 109th Congress 2005 2006,18,"Rep. Wicker, Roger F. [R-MS-1]",https://www.congress.gov/bill/108th-congress/house-bill/5360/text
2090,764008492.7350957,-61064545.39271384,5,HJRes68 Making continuing appropriations for the fiscal year 2006 and for other purposes 109th Congress 2005 2006,31,"Rep. Filner, Bob [D-CA-51]",https://www.congress.gov/bill/108th-congress/house-bill/5364/text
2091,3200804643.203987,-5333853452.97895,11,HR2132 To extend the waiver authority of the Secretary of Education with respect to student financial assistance during a war or other military operation or national emergency 109th Congress 2005 2006,12,"Rep. English, Phil [R-PA-3]",https://www.congress.gov/bill/108th-congress/house-bill/5365/text
2092,532054154.8234705,59506983.06962584,11,HR2385 To extend by 10 years the authority of the Secretary of Commerce to conduct the quarterly financial report program 109th Congress 2005 2006,12,"Rep. Udall, Mark [D-CO-2]",https://www.congress.gov/bill/108th-congress/house-bill/5370/text
2093,109280507.99416113,-479158819.33347386,19,S256 Bankruptcy Abuse Prevention and Consumer Protection Act of 2005 109th Congress 2005 2006,1336,"Rep. Hinojosa, Ruben [D-TX-15]",https://www.congress.gov/bill/108th-congress/house-bill/4829/text
2094,466180439.3973518,-132660579.60987714,19,HR3200 Servicemembers Group Life Insurance Enhancement Act of 2005 109th Congress 2005 2006,27,"Rep. Flake, Jeff [R-AZ-6]",https://www.congress.gov/bill/108th-congress/house-joint-resolution/102/text
2095,-473625452.3410741,24451580.793069612,11,HR3784 Higher Education Extension Act of 2005 109th Congress 2005 2006,17,"Rep. Gutierrez, Luis V. [D-IL-4]",https://www.congress.gov/bill/108th-congress/house-bill/925/text
2096,113249301.50742169,-8953181.618429482,1,HR3864 Assistance for Individuals with Disabilities Affected by Hurricanes Katrina or Rita Act of 2005 109th Congress 2005 2006,22,"Rep. Mica, John L. [R-FL-7]",https://www.congress.gov/bill/108th-congress/house-bill/2457/text
2097,377768089.9775191,341645338.58639836,11,S1752 A bill to amend the United States Grain Standards Act to reauthorize that Act 109th Congress 2005 2006,12,"Rep. Case, Ed [D-HI-2]",https://www.congress.gov/bill/108th-congress/house-bill/2619/text
2098,-4698910.715438716,11324809.027542844,0,HR3667 To designate the facility of the United States Postal Service located at 200 South Barrington Street in Los Angeles California as the Karl Malden Station 109th Congress 2005 2006,14,"Rep. Smith, Lamar [R-TX-21]",https://www.congress.gov/bill/108th-congress/house-bill/3632/text
2099,-10019659667.990623,-494529738.6746443,7,HR3767 To designate the facility of the United States Postal Service located at 2600 Oak Street in St Charles Illinois as the Jacob L Frazier Post Office Building 109th Congress 2005 2006,13,"Rep. Diaz-Balart, Mario [R-FL-25]",https://www.congress.gov/bill/108th-congress/house-bill/3785/text
2100,-16953091885.044506,2075707459.0398042,1,HR3863 Natural Disaster Student Aid Fairness Act 109th Congress 2005 2006,28,"Rep. Smith, Christopher H. [R-NJ-4]",https://www.congress.gov/bill/108th-congress/house-bill/3818/text
2101,565263839.4335024,944173612.5203303,11,S1786 A bill to authorize the Secretary of Transportation to make emergency airport improvement project grants in aid under title 49 United States Code for repairs and costs related to damage from Hurricanes Katrina and Rita 109th Congress 2005 2006,17,"Rep. Ros-Lehtinen, Ileana [R-FL-18]",https://www.congress.gov/bill/108th-congress/house-bill/4027/text
2102,-3517573148.7901926,-4753745967.445707,5,S1858 Community Disaster Loan Act of 2005 109th Congress 2005 2006,16,"Rep. Jenkins, William L. [R-TN-1]",https://www.congress.gov/bill/108th-congress/house-bill/4116/text
2103,-1145021163.993362,-276323691.2174145,14,S1413 A bill to redesignate the Crowne Plaza in Kingston Jamaica as the Colin L Powell Residential Plaza 109th Congress 2005 2006,12,"Rep. Goss, Porter J. [R-FL-14]",https://www.congress.gov/bill/108th-congress/house-bill/4548/text
2104,23130089632.345577,15331153563.53471,19,S167 Family Entertainment and Copyright Act of 2005 109th Congress 2005 2006,79,"Rep. Burns, Max [R-GA-12]",https://www.congress.gov/bill/108th-congress/house-bill/4569/text
2105,1252848016.9386504,-444015542.6686121,5,HR2360 Department of Homeland Security Appropriations Act 2006 109th Congress 2005 2006,208,"Rep. Davis, Tom [R-VA-11]",https://www.congress.gov/bill/108th-congress/house-bill/4657/text
2106,14267128.914791375,-208414869.95854792,11,HR3971 QI TMA and Abstinence Programs Extension and Hurricane Katrina Unemployment Relief Act of 2005 109th Congress 2005 2006,38,"Rep. English, Phil [R-PA-3]",https://www.congress.gov/bill/108th-congress/house-bill/981/text
2107,1032767362.7079505,65569150.15631661,19,S397 Protection of Lawful Commerce in Arms Act 109th Congress 2005 2006,45,"Rep. Eshoo, Anna G. [D-CA-14]",https://www.congress.gov/bill/108th-congress/house-bill/5204/text
2108,250027442.4870203,-646607645.1658738,3,S55 Rocky Mountain National Park Boundary Adjustment Act of 2005 109th Congress 2005 2006,19,"Rep. Sensenbrenner, F. James, Jr. [R-WI-5]",https://www.congress.gov/bill/108th-congress/house-bill/5363/text
2109,1458424606.2761543,-1080718109.7305267,3,S156 Ojito Wilderness Act 109th Congress 2005 2006,36,"Rep. Rohrabacher, Dana [R-CA-46]",https://www.congress.gov/bill/108th-congress/house-bill/5382/text
2110,-74062424230.06613,-33851625253.12599,1,HR1409 Assistance for Orphans and Other Vulnerable Children in Developing Countries Act of 2005 109th Congress 2005 2006,45,"Rep. Ryan, Paul [R-WI-1]",https://www.congress.gov/bill/108th-congress/house-bill/5394/text
2111,-232607977.62155712,510135771.2211155,1,S172 A bill to amend the Federal Food Drug and Cosmetic Act to provide for the regulation of all contact lenses as medical devices and for other purposes 109th Congress 2005 2006,14,"Rep. Upton, Fred [R-MI-6]",https://www.congress.gov/bill/108th-congress/house-bill/5419/text
2112,3917296005.9671264,1665457261.7216315,5,HR2744 Agriculture Rural Development Food and Drug Administration and Related Agencies Appropriations Act 2006 109th Congress 2005 2006,377,"Sen. DeWine, Mike [R-OH]",https://www.congress.gov/bill/108th-congress/senate-bill/1301/text
2113,173790425.18479434,-207129592.10274923,14,HR2967 To designate the Federal building located at 333 Mt Elliott Street in Detroit Michigan as the Rosa Parks Federal Building 109th Congress 2005 2006,14,"Sen. Collins, Susan M. [R-ME]",https://www.congress.gov/bill/108th-congress/senate-bill/2657/text
2114,430903253.9379668,-334389963.8640115,11,HR3765 A bill to extend through March 31 2006 the authority of the Secretary of the Army to accept and expend funds contributed by non Federal public entities and to expedite the processing of permits 109th Congress 2005 2006,13,"Sen. Lugar, Richard G. [R-IN]",https://www.congress.gov/bill/108th-congress/senate-bill/2781/text
2115,2299077078.823637,-940748367.7293187,13,S159 A bill to redesignate the White Rocks National Recreation Area in the State of Vermont as the Robert T Stafford White Rocks National Recreation Area 110th Congress 2007 2008,12,"Sen. Cochran, Thad [R-MS]",https://www.congress.gov/bill/108th-congress/senate-bill/2856/text
2116,-43143894639.17464,-9093529798.990389,0,HR514 To designate the facility of the United States Postal Service located at 16150 Aviation Loop Drive in Brooksville Florida as the Sergeant Lea Robert Mills Brooksville Aviation Branch Post Office 110th Congress 2007 2008,11,"Rep. Young, C. W. Bill [R-FL-10]",https://www.congress.gov/bill/108th-congress/house-joint-resolution/18/text
2117,-194601969.78321558,-1249744314.6148076,7,HR2654 To designate the facility of the United States Postal Service located at 202 South Dumont Avenue in Woonsocket South Dakota as the Eleanor McGovern Post Office Building 110th Congress 2007 2008,11,"Rep. Gillmor, Paul E. [R-OH-5]",https://www.congress.gov/bill/108th-congress/house-bill/985/text
2118,-25772642224.45202,-13020081630.46017,0,HR2765 To designate the facility of the United States Postal Service located at 44 North Main Street in Hughesville Pennsylvania as the Master Sergeant Sean Michael Thomas Post Office 110th Congress 2007 2008,11,"Rep. Clyburn, James E. [D-SC-6]",https://www.congress.gov/bill/108th-congress/house-bill/1055/text
2119,1211723628.1336238,-2104230699.6647642,0,HR2778 To designate the facility of the United States Postal Service located at 3 Quaker Ridge Road in New Rochelle New York as the Robert Merrill Postal Station 110th Congress 2007 2008,11,"Rep. Ballenger, Cass [R-NC-10]",https://www.congress.gov/bill/108th-congress/house-bill/1465/text
2120,176421575.40772837,-835092307.2542524,7,HR2825 To designate the facility of the United States Postal Service located at 326 South Main Street in Princeton Illinois as the Owen Lovejoy Princeton Post Office Building 110th Congress 2007 2008,11,"Rep. Clay, Wm. Lacy [D-MO-1]",https://www.congress.gov/bill/108th-congress/house-bill/1596/text
2121,1654281179.4997048,-1083767578.3846636,7,HR3052 To designate the facility of the United States Postal Service located at 954 Wheeling Avenue in Cambridge Ohio as the John Herschel Glenn Jr Post Office Building 110th Congress 2007 2008,11,"Rep. Graves, Sam [R-MO-6]",https://www.congress.gov/bill/108th-congress/house-bill/1609/text
2122,-530388849026.27704,-17046221265.804932,0,HR3106 To designate the facility of the United States Postal Service located at 805 Main Street in Ferdinand Indiana as the Staff Sergeant David L Nord Post Office 110th Congress 2007 2008,11,"Rep. Johnson, Eddie Bernice [D-TX-30]",https://www.congress.gov/bill/108th-congress/house-bill/1740/text
2123,1497568749.0713944,-8659432729.47779,6,HR995 To amend Public Law 106 348 to extend the authorization for establishing a memorial in the District of Columbia or its environs to honor veterans who became disabled while serving in the Armed Forces of the United States 110th Congress 2007 2008,12,"Rep. Case, Ed [D-HI-2]",https://www.congress.gov/bill/108th-congress/house-bill/2030/text
2124,306941333.6387876,539884607.3166131,7,HR3233 To designate the facility of the United States Postal Service located at Highway 49 South in Piney Woods Mississippi as the Laurence C and Grace M Jones Post Office Building 110th Congress 2007 2008,11,"Rep. Emerson, Jo Ann [R-MO-8]",https://www.congress.gov/bill/108th-congress/house-bill/2474/text
2125,2451222814.938268,-352826162.02747655,19,HR3678 Internet Tax Freedom Act Amendments Act of 2007 110th Congress 2007 2008,32,"Sen. Durbin, Richard [D-IL]",https://www.congress.gov/bill/108th-congress/senate-bill/858/text
2126,1787767703.317451,127314199.67876503,19,S2258 Third Higher Education Extension Act of 2007 110th Congress 2007 2008,20,"Rep. Sensenbrenner, F. James, Jr. [R-WI-5]",https://www.congress.gov/bill/108th-congress/house-bill/16/text
2127,340571169.1111095,211296202.8224574,7,HR577 To designate the facility of the United States Postal Service located at 3903 South Congress Avenue in Austin Texas as the Sergeant Henry Ybarra III Post Office Building 110th Congress 2007 2008,11,"Sen. Dole, Elizabeth [R-NC]",https://www.congress.gov/bill/108th-congress/senate-bill/709/text
2128,236098564.08592486,-382627489.245115,6,HR327 Joshua Omvig Veterans Suicide Prevention Act 110th Congress 2007 2008,30,"Rep. Lantos, Tom [D-CA-12]",https://www.congress.gov/bill/108th-congress/house-bill/2330/text
2129,1669193037.7279108,-3798943232.268195,6,HR1284 Veterans Compensation Cost of Living Adjustment Act of 2007 110th Congress 2007 2008,16,"Rep. Bereuter, Doug [R-NE-1]",https://www.congress.gov/bill/108th-congress/house-bill/255/text
2130,2796878115.618147,-2043528559.9079626,6,HR1808 To designate the Department of Veterans Affairs Medical Center in Augusta Georgia as the Charlie Norwood Department of Veterans Affairs Medical Center 110th Congress 2007 2008,14,"Rep. Hooley, Darlene [D-OR-5]",https://www.congress.gov/bill/108th-congress/house-bill/733/text
2131,363653582.19630563,-372927946.2486172,19,S2106 Procedural Fairness for September 11 Victims Act of 2007 110th Congress 2007 2008,15,"Rep. Tancredo, Thomas G. [R-CO-6]",https://www.congress.gov/bill/108th-congress/house-bill/1577/text
2132,240001615.8754025,90119891.95499378,18,HR1495 Water Resources Development Act of 2007 110th Congress 2007 2008,1370,"Sen. Harkin, Tom [D-IA]",https://www.congress.gov/bill/108th-congress/senate-bill/1399/text
2133,550130328.6312242,561035069.6686186,17,HR2779 To recognize the Navy UDT SEAL Museum in Fort Pierce Florida as the official national museum of Navy SEALS and their predecessors 110th Congress 2007 2008,14,"Sen. Domenici, Pete V. [R-NM]",https://www.congress.gov/bill/108th-congress/senate-bill/246/text
2134,132923652.1683206,39534139.395709954,16,HR3222 Department of Defense Appropriations Act 2008 110th Congress 2007 2008,377,"Rep. Gibbons, Jim [R-NV-2]",https://www.congress.gov/bill/108th-congress/house-bill/74/text
2135,3544188278.4267974,-1400549057.671521,6,HR2546 To designate the Department of Veterans Affairs Medical Center in Asheville North Carolina as the Charles George Department of Veterans Affairs Medical Center 110th Congress 2007 2008,11,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/108th-congress/senate-bill/1280/text
2136,-3896658629.755633,141764367.22604632,6,HR2602 To name the Department of Veterans Affairs medical facility in Iron Mountain Michigan as the Oscar G Johnson Department of Veterans Affairs Medical Facility 110th Congress 2007 2008,11,"Rep. Young, C. W. Bill [R-FL-10]",https://www.congress.gov/bill/108th-congress/house-bill/2859/text
2137,1073969709.060814,114213219.73653018,12,SJRes7 A joint resolution providing for the reappointment of Roger W Sant as a citizen regent of the Board of Regents of the Smithsonian Institution 110th Congress 2007 2008,10,"Rep. Young, C. W. Bill [R-FL-10]",https://www.congress.gov/bill/108th-congress/house-joint-resolution/2/text
2138,-757449683.4093475,-2034102091.7917755,7,HR521 To designate the facility of the United States Postal Service located at 2633 11th Street in Rock Island Illinois as the Lane Evans Post Office Building 110th Congress 2007 2008,11,"Rep. Rangel, Charles B. [D-NY-15]",https://www.congress.gov/bill/108th-congress/house-bill/1018/text
